n_ticks|n_ma,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500
9,979699.225976,978194.644905,991746.45849,1003834.71193,986985.194021,976353.241278,946712.615867,966648.612854,986924.408737,977340.975737,974970.058367,978910.219034,964790.557442,977368.956854,971445.061594,959068.746709,971479.107124,970563.636304,966635.861871,979313.174617,996832.864481,1015721.90829,1026308.87449,1022415.88462,1020680.94619,1026957.31619,1020421.35108,1034691.69815,997535.902497,1005117.58726,1002058.36144,996294.333177,1008232.30065,1017265.32405,1031003.8852,1040342.48671,1045544.16371,1057290.08113,1071405.95762,1068781.62409,1071078.3176,1070021.92612,1070606.9365,1058900.46969,1075985.88235,1101273.73302,1087822.87897,1096566.42688,1096927.62682,1090684.82435,1088184.74394,1096793.29301,1126733.84322,1130409.24784,1121366.45667,1103935.17561,1111306.68466,1103087.25065,1100599.78729,1113238.11386,1114241.2955,1101865.20403,1113599.45456,1101999.80764,1106202.66635,1103326.95102,1113303.86616,1120324.00013,1113596.20714,1111463.44604,1114967.43119,1118152.38723,1109536.81505,1103267.87626,1087749.18024,1089203.14155,1088590.18786,1092309.39792,1092683.24047,1092671.5205,1101533.14219
10,961530.349841,974544.625035,981410.392625,990668.319647,1008255.62472,994094.403454,1031410.52388,1048587.47468,1041929.58291,1014851.40692,1003072.61466,1018482.00412,1015781.21636,998537.367651,1002374.98366,1011753.77381,1022563.70426,1041526.54526,1029343.80778,1034645.84579,1011000.4754,1029122.40209,1010692.58129,1012081.0375,1008749.6957,1026175.54386,1027092.35197,1011909.6902,1027781.45744,1028636.33999,1043285.46804,1061533.79128,1039711.44883,1037790.41577,1073502.44159,1047386.20867,1038882.56866,1045033.61229,1053642.71583,1059382.87421,1063978.90125,1086614.19508,1078346.07665,1079489.27261,1066968.80318,1090657.33422,1094698.1129,1095505.98449,1092533.1627,1081331.34023,1098022.03401,1089997.88179,1096866.29252,1103140.76846,1106126.79001,1084044.48362,1073816.93693,1079057.47693,1072745.25086,1093284.7828,1114096.06394,1114520.03244,1104058.60556,1115812.45458,1096356.325,1085814.42684,1089204.02257,1086061.19976,1096552.50786,1100244.44491,1115339.73387,1115477.33866,1105589.67998,1108617.65227,1113318.70411,1104572.24495,1096072.25752,1092547.07956,1109985.34469,1107530.93425,1100779.92857
11,968770.717701,953761.089528,966931.708884,948415.710636,954546.897918,983968.684378,956487.536114,959177.171611,977731.94344,987909.183921,980810.963802,967395.030274,975200.890258,969702.732843,977301.474606,997209.480182,1006381.9937,1007897.9984,1028642.86374,1041221.51113,1035834.53812,1036727.97704,1052456.23495,1059407.87554,1046945.41609,1019706.47415,1018149.61969,1030020.20331,1056148.77468,1062635.72519,1098416.30473,1107969.18362,1098143.11963,1107038.97671,1088948.06286,1089744.58693,1105919.72064,1107037.60918,1110469.47396,1099428.39766,1086745.42313,1098237.53586,1092122.78383,1081243.83444,1067526.94841,1058419.28295,1078987.3285,1069608.37899,1075256.74916,1077386.56261,1083793.01363,1084806.10751,1080089.37413,1082630.73066,1057425.09713,1060212.55279,1066757.87305,1075354.17005,1069249.67328,1059043.96558,1064681.47312,1071909.0258,1064545.96052,1072290.75527,1080945.71679,1086874.18793,1089142.14283,1098479.48863,1090701.01275,1091081.89687,1099892.62437,1124252.50518,1128620.20816,1132343.86388,1131368.04193,1123353.81509,1127784.55432,1118784.48921,1112082.5024,1103514.03827,1126720.21693
12,957700.053258,958646.565382,956360.971521,999930.867061,987172.313533,965791.368586,971825.00567,997006.501796,1021179.19227,1007579.42376,994820.655899,1024630.02413,1022185.95966,992664.322507,1000159.65555,1018724.26156,1027313.3364,1014338.24972,1008185.10016,1023517.52701,1017857.86989,1039145.97369,1052043.94303,1047587.89829,1035479.80211,1030397.06641,1031304.39267,1041697.58217,1056412.14307,1068866.12033,1089420.21282,1064613.84463,1072435.3996,1064011.81382,1069177.58337,1072244.04875,1057871.16244,1064022.2353,1065248.34777,1063299.87083,1074704.95529,1061420.82714,1061351.84101,1053266.85914,1052036.16617,1054656.73257,1056294.78383,1062096.93774,1089222.33905,1072360.06639,1072761.30692,1084800.91628,1102189.68473,1102754.69927,1113744.52296,1090537.80451,1074850.6697,1086395.23568,1080358.82166,1080911.77987,1093020.9153,1093339.14284,1092472.70842,1084898.13865,1081945.24632,1077190.89123,1083117.04048,1095402.58307,1094158.35037,1081073.34917,1083586.50359,1093890.03194,1091531.18062,1099494.87346,1106937.56038,1105237.64965,1093600.75613,1101928.98408,1090950.70157,1087091.63042,1084617.56238
13,999759.166362,988166.970015,993777.656753,989751.02613,980213.901062,980817.509885,972949.551064,976396.576721,982603.85869,996220.328175,994543.573655,1017498.71296,1030103.0771,1015509.56178,1032997.1168,1016034.06935,1009866.82436,1008448.83546,1018461.47674,1018325.06181,1015307.40468,999127.530361,1004143.16972,1031287.58844,1020620.72069,1067559.16176,1075117.86318,1048316.6833,1011681.65471,1020222.81476,1041974.13736,1055504.00418,1052818.04885,1057425.57813,1061688.61166,1062073.83884,1061131.42143,1067300.15361,1071146.43291,1066027.65025,1054683.16839,1061096.75286,1060261.38659,1048481.8931,1063742.71681,1059672.05477,1063553.85207,1065136.13207,1078045.62935,1081373.37518,1073056.37794,1055203.99112,1063433.37792,1062165.99815,1094206.91471,1073960.39871,1074025.59568,1072933.77433,1072951.30887,1077468.304,1069889.33622,1045679.43722,1076865.59933,1081502.67022,1080841.60178,1084075.92725,1078760.03528,1059143.78061,1073159.17386,1079589.90429,1073981.51258,1064617.56259,1062689.42214,1065597.3313,1061729.56882,1079985.16869,1087070.78993,1086933.63113,1092276.40129,1096685.79002,1079872.3296
14,993814.158239,1060925.46229,1043792.78595,1038787.18562,1069041.76766,1058593.16432,1054028.75263,1057766.68036,1045797.63302,1083360.85232,1084084.73251,1087956.67746,1062951.17987,1046269.40002,1028424.04381,1033556.01804,1035160.42136,1045256.82676,1059946.18881,1036649.88098,1037183.9981,1061781.03719,1070042.41151,1097096.66112,1068090.7235,1077050.75482,1064536.44865,1077654.02794,1102544.44665,1101919.62756,1095442.94695,1110187.31981,1112275.31903,1113514.88969,1102961.11092,1080413.58476,1101229.50718,1093169.45587,1095485.5812,1097605.48617,1106146.40812,1105869.96136,1108002.80387,1097836.70018,1108260.33707,1141392.82013,1120401.32688,1102215.28244,1100844.57527,1099965.71952,1098760.31661,1092145.60954,1093151.4466,1089753.06066,1100683.33773,1117063.54977,1112339.88416,1109512.87005,1109500.78949,1106689.18298,1111899.67359,1107137.42919,1081129.84293,1067917.48369,1086086.64404,1095540.09475,1081689.70567,1075998.14783,1077369.24926,1092612.93552,1091991.55215,1099369.40878,1091446.69347,1097392.43318,1101011.55956,1093012.4354,1098046.014,1100490.66905,1088029.13842,1103616.31246,1102437.03024
15,1005390.60374,999855.696435,1003765.32072,1018642.02675,1021342.88226,1011900.68567,1026845.43807,1032143.77097,1037339.93371,1029845.12526,1009653.40435,1039138.86169,1019069.6791,1017931.25281,1018190.22776,1009276.08357,1008167.9801,1017329.98125,1052723.87137,1041036.18837,1056646.32313,1047087.28223,1048867.42025,1089498.21405,1077394.66721,1099198.5034,1127555.93265,1120745.00315,1113147.10471,1126751.01279,1112822.03838,1114536.91919,1123007.08914,1124785.07358,1121774.17101,1107019.84567,1117263.28878,1113816.55156,1119969.94177,1105830.85952,1111665.42527,1122927.03585,1107244.07822,1106251.76218,1089886.00287,1094980.50199,1093273.01684,1120155.80022,1125293.76792,1120509.32503,1128952.27645,1121043.16784,1114028.55058,1122803.94463,1125479.44051,1120406.67134,1106766.01689,1108513.5045,1106334.47452,1106168.75451,1093229.91718,1093185.66993,1085781.07747,1092394.90753,1097200.71864,1098364.5545,1095201.04604,1106430.93945,1101312.1766,1122504.63666,1107557.87824,1109731.68018,1112936.11469,1115789.36958,1114398.63556,1109802.94826,1112060.85398,1102755.97374,1108565.3708,1097188.83506,1097077.1706
16,1014148.76901,991275.511307,1016215.62347,999326.89429,998565.009829,1005248.76826,1036571.35214,1051847.10607,1022336.32019,1010186.31679,1039725.17353,1008479.91234,1028087.89564,1032200.21591,1056090.6406,1049478.73348,1054668.41182,1041195.74698,1065869.81609,1113854.28832,1089422.57257,1071560.80712,1074248.5434,1084481.53266,1069517.28699,1086252.42069,1088282.54918,1093176.45011,1093688.86605,1063728.02455,1080328.22204,1075957.31621,1043470.67071,1074817.20931,1084231.98553,1094295.31499,1095374.32709,1098540.05582,1086672.01251,1107524.28798,1095741.35457,1095139.74606,1079675.9511,1077257.03342,1087848.28166,1089974.15565,1101023.99934,1110303.37383,1109636.51563,1112011.55941,1118721.01906,1129327.14896,1134708.11493,1130016.95187,1130744.40064,1109617.30513,1122584.61696,1117730.35435,1129130.55441,1092428.89424,1101006.96261,1110052.75724,1101378.38954,1088965.98304,1088641.06366,1107701.34621,1096585.97535,1089480.20512,1102117.78584,1092116.34518,1082252.99052,1086066.75656,1081898.98962,1084723.08815,1082139.18902,1080767.68719,1083063.91404,1077168.79577,1080331.78457,1083504.67551,1088195.3824
17,962826.271834,972728.549261,991903.58625,988386.188355,1007762.02922,1025010.26042,1031732.20084,1023226.77844,1006597.96143,996673.194213,1021139.68521,1020339.8707,1016865.43903,1039815.31192,1019530.94914,1012379.72823,1044406.619,1083620.87951,1072755.20585,1056811.64459,1084439.63736,1087661.93046,1105373.51295,1092206.28674,1104927.05142,1095247.97393,1094499.14051,1080742.4369,1083061.02767,1085727.87477,1073835.24322,1077815.50617,1065247.42365,1071797.16382,1070138.7707,1059871.12741,1077437.18435,1097165.43185,1100328.24998,1074673.44347,1083230.26401,1071987.24966,1081991.18544,1068177.98594,1064077.77219,1064599.8636,1089098.33118,1095189.33235,1096591.1357,1088364.24737,1088802.89222,1076278.88424,1071759.45255,1073011.23984,1076675.95027,1058799.77626,1064118.46489,1081125.11375,1093141.38397,1098476.21514,1107586.71626,1118502.14623,1094867.93186,1110036.85263,1109442.74681,1109429.53295,1111446.11326,1102289.19143,1095408.59353,1084178.15766,1082388.04495,1081557.43481,1084220.67172,1089216.11233,1097369.4237,1090865.32793,1092727.63827,1103582.17629,1097209.30629,1096132.4233,1102072.1067
18,1007510.84608,982367.694405,987276.300461,1020349.74475,1029516.95506,1039247.48591,1030877.36499,1017032.32398,993024.724179,993285.505966,1002519.88067,1020151.6553,1029219.04201,1041158.452,1044038.57642,1064260.15424,1074867.93554,1050639.9086,1037451.50731,1035248.3228,1051565.1119,1048463.00799,1046105.46297,1043439.79422,1050474.97848,1055718.66996,1052881.42562,1051587.81754,1050978.8988,1050161.76257,1048014.02396,1083766.71997,1093797.93294,1109592.84764,1106199.05337,1113402.83539,1081520.41289,1064071.99412,1061158.52471,1062155.22387,1055814.16222,1070556.00741,1071299.20354,1068598.81427,1096027.18814,1090551.81003,1110710.09604,1116551.12376,1107797.59083,1090329.00556,1104109.40741,1098879.42205,1071901.71078,1073654.00492,1062838.20647,1062964.94607,1068672.37581,1067406.38524,1070795.42639,1080410.47131,1086047.73172,1077426.26882,1076005.65723,1051074.93469,1040252.68195,1047482.00209,1062158.79686,1054700.66989,1068077.4095,1076032.63873,1076503.7774,1086176.84869,1071299.6615,1079483.25856,1075863.42729,1087070.2934,1093673.86157,1094328.98819,1092817.77516,1088961.72711,1098264.27764
19,1046656.98871,1052806.6343,1029868.18264,1054496.95557,1031218.48768,1062031.30687,1032334.61917,996780.891548,995446.785037,1011976.16595,1021459.32426,1043271.04086,1054918.84842,1056058.1963,1068917.9994,1089202.22886,1084891.6843,1077448.69408,1077273.21898,1071816.69187,1072507.64672,1068604.47757,1080872.83141,1073193.60029,1055458.42571,1060720.96961,1066921.87734,1062878.36991,1092245.16293,1110336.51678,1087846.16133,1096785.76491,1116864.80982,1076232.98379,1080990.35679,1074950.37796,1073091.81439,1078677.11142,1097030.68367,1097590.42055,1095696.97096,1110937.23082,1120728.47051,1120438.4284,1126917.08463,1104718.772,1100200.43155,1120946.05261,1108576.41088,1101347.65931,1119894.04678,1095723.91213,1087703.49042,1098231.4123,1082338.72056,1069411.6875,1072993.65426,1069259.62027,1063655.0266,1074897.15815,1069766.13337,1067102.60067,1057289.58515,1050291.14249,1054028.65434,1060810.51031,1074146.93641,1070291.87475,1063435.1569,1069263.60103,1072420.22529,1072456.02577,1093127.66048,1093218.08255,1092268.65939,1066499.76252,1095307.7288,1086053.52153,1098095.13384,1103392.83801,1105816.49451
20,1057456.66528,1041080.45846,1063603.67917,1057241.8558,1050520.75354,1044394.07892,1034336.37314,1039325.44109,1046866.68745,1081567.04353,1095545.12492,1067330.19328,1070915.20256,1097200.75864,1093345.27452,1111323.02714,1111353.85056,1118043.87758,1099154.20805,1093883.8465,1114334.04972,1094035.02029,1107754.32138,1092155.59434,1092589.26028,1097856.62901,1096975.3644,1094892.1753,1113950.37367,1124391.12054,1108665.43537,1100353.91185,1103388.83468,1114504.3254,1103565.69989,1122517.47377,1134889.73403,1137294.46188,1126497.29251,1131161.98284,1132418.46162,1124024.56209,1119816.74187,1097836.82811,1105517.1912,1109404.91194,1092646.9758,1076791.2459,1087660.16696,1068453.16569,1064849.47272,1059339.52662,1060283.95213,1066322.28846,1081311.30971,1070607.41126,1056766.28888,1054911.62901,1070978.14648,1077518.86672,1083759.30745,1086538.16661,1088553.35185,1098307.34837,1106656.09848,1107659.47964,1088560.08602,1090925.05573,1082705.92418,1092202.87266,1085257.79346,1068732.29176,1062286.95517,1060690.72767,1072702.50782,1076550.00421,1075758.03019,1078638.54959,1067209.43202,1060471.24774,1056626.0201
21,1006920.01152,1039395.64183,1024490.61221,1011848.90675,1026104.50188,1032116.7893,1046054.57342,1053907.66546,1042353.8883,1034471.76495,1031731.75651,1082899.89744,1086007.30194,1063527.43646,1063754.86108,1094774.19341,1086618.55499,1084251.00776,1095429.5523,1097446.27025,1114590.2611,1116009.8318,1109594.20807,1112445.15961,1095923.16152,1097052.74479,1095109.72863,1114800.7246,1098174.28391,1083689.82683,1092190.24037,1091030.32462,1069556.83601,1070867.07807,1085204.03111,1085861.48816,1110044.47,1113077.78766,1123137.77188,1112248.56572,1109498.52131,1087155.26329,1084210.88078,1091137.48295,1080550.13894,1071513.46205,1082569.42999,1089398.96881,1068758.19662,1066661.64949,1074390.72169,1068467.42126,1071265.22329,1104242.34056,1107184.83947,1096532.69143,1110841.89825,1099537.43493,1103385.99072,1113256.75169,1105436.34439,1111508.66658,1098590.54549,1100608.50841,1106438.2098,1105643.97888,1101754.8608,1084485.92934,1072408.63986,1073099.29057,1071420.36126,1072611.41259,1070337.89515,1083209.77541,1066788.67964,1066868.28653,1067305.91409,1065158.26196,1076406.45015,1082744.78377,1087447.14414
22,1042565.30475,1069557.93107,1067327.87298,1036178.1672,1029424.01647,1038064.89186,1041097.797,1066091.77681,1059537.35788,1067760.78198,1113261.096,1129473.25366,1114645.50092,1109138.34659,1118122.27979,1113640.96802,1116044.62138,1108596.46147,1092594.53504,1110139.86871,1075179.7081,1073408.61691,1107903.15028,1087675.18169,1077804.60197,1095036.28142,1103635.03176,1119531.40293,1126196.89098,1112666.8097,1106068.14088,1132610.55228,1127475.51914,1134395.65105,1154857.7714,1145933.92533,1144893.18448,1136347.69383,1121682.06388,1116374.4046,1121915.27055,1113294.59359,1091021.31903,1080978.65029,1092882.12365,1113572.84768,1094101.74762,1100327.01233,1106025.83751,1097309.66616,1110781.95113,1107575.48938,1106899.16551,1117089.33159,1094656.83936,1105754.06808,1116859.8302,1112747.16148,1120633.02914,1124166.87378,1125867.57575,1120188.90946,1115358.51908,1103059.83446,1092944.92423,1081308.68968,1077903.041,1078421.41868,1085412.09459,1082623.89685,1086043.61764,1080819.97742,1078054.64607,1087772.08905,1079080.59956,1111669.09011,1100020.17867,1103067.22411,1099026.63173,1088123.21129,1094339.39375
23,1041817.24058,1044810.80656,1019766.85906,1035048.63515,1021283.32831,1026056.93351,1036432.91667,1042754.22524,1037870.89942,1071441.97055,1038347.55345,1053611.72955,1058160.95315,1090352.18431,1097491.42723,1104214.67774,1126443.5355,1106952.53531,1106736.63781,1107921.021,1093521.69456,1103196.02169,1098741.27786,1113827.64303,1120500.18275,1116822.47003,1112601.92954,1071267.88269,1067720.35601,1079885.66656,1093578.71198,1099972.05643,1103576.93782,1126473.25513,1128870.32631,1126509.0096,1104089.74759,1085391.00873,1095384.293,1094988.06581,1111912.80697,1110484.92383,1101842.19448,1118266.70685,1118245.1485,1114685.77757,1116917.12182,1101487.60777,1069680.76987,1073481.55657,1064204.09373,1077186.38379,1075468.36172,1078207.81238,1080223.35468,1090461.44957,1090462.30412,1087084.74912,1084105.0467,1065327.99592,1088403.45255,1084171.13547,1095700.3983,1087837.02881,1086788.41655,1110380.49453,1104374.65527,1097908.52502,1082366.84724,1080907.46316,1087863.76844,1094281.21214,1101358.47113,1094990.74995,1091055.67444,1091232.97625,1066559.39019,1086766.11157,1087890.73012,1077429.5525,1076988.28828
