"Date","Time","Open","High","Low","Close","Vol","OI"
06/09/1988,23:00,2102.95,2119.31,2081.79,2093.35,235160,0
06/10/1988,23:00,2093.35,2123.58,2084.81,2101.71,155710,0
06/13/1988,23:00,2101.71,2114.15,2084.64,2099.40,125310,0
06/14/1988,23:00,2111.13,2148.12,2111.13,2124.47,227150,0
06/15/1988,23:00,2124.47,2137.45,2109.53,2131.40,150260,0
06/16/1988,23:00,2120.73,2120.73,2081.97,2094.24,161550,0
06/17/1988,23:00,2094.24,2116.47,2070.06,2104.02,343920,0
06/20/1988,23:00,2100.11,2100.11,2072.72,2083.93,116750,0
06/21/1988,23:00,2083.93,2115.75,2072.55,2109.17,155060,0
06/22/1988,23:00,2131.05,2160.10,2131.05,2152.20,217510,0
06/23/1988,23:00,2152.20,2169.10,2131.58,2148.29,185770,0
06/24/1988,23:00,2148.29,2165.36,2133.53,2142.96,179880,0
06/27/1988,23:00,2142.96,2147.76,2101.17,2108.46,264410,0
06/28/1988,23:00,2108.46,2139.94,2100.11,2130.87,152370,0
06/29/1988,23:00,2130.87,2144.91,2106.15,2121.98,159590,0
06/30/1988,23:00,2121.98,2147.22,2112.38,2141.71,227410,0
07/01/1988,23:00,2141.71,2151.14,2118.95,2131.58,238330,0
07/05/1988,23:00,2131.58,2162.52,2117.71,2158.61,171790,0
07/06/1988,23:00,2158.61,2169.45,2107.40,2130.16,189630,0
07/07/1988,23:00,2130.16,2136.02,2101.35,2122.69,156100,0
07/08/1988,23:00,2122.69,2133.53,2099.40,2106.15,136070,0
07/11/1988,23:00,2106.15,2126.07,2098.68,2111.31,123300,0
07/12/1988,23:00,2111.31,2121.44,2077.52,2092.64,161650,0
07/13/1988,23:00,2092.64,2114.15,2073.44,2104.37,218930,0
07/14/1988,23:00,2104.37,2125.71,2089.26,2113.62,172410,0
07/15/1988,23:00,2113.62,2140.11,2099.57,2129.45,199710,0
07/18/1988,23:00,2129.45,2132.47,2099.40,2117.89,156210,0
07/19/1988,23:00,2117.89,2127.67,2081.08,2097.26,144110,0
07/20/1988,23:00,2097.26,2119.31,2091.39,2110.60,151990,0
07/21/1988,23:00,2110.60,2113.62,2077.17,2086.59,149460,0
07/22/1988,23:00,2086.59,2092.46,2050.32,2060.99,148880,0
07/25/1988,23:00,2060.99,2082.68,2048.54,2071.83,215140,0
07/26/1988,23:00,2071.83,2089.79,2059.57,2073.97,121960,0
07/27/1988,23:00,2073.97,2089.97,2047.30,2053.70,135890,0
07/28/1988,23:00,2053.70,2089.26,2047.30,2082.33,154570,0
07/29/1988,23:00,2084.28,2133.01,2084.28,2128.73,192340,0
08/01/1988,23:00,2128.73,2146.16,2111.84,2130.51,138170,0
08/02/1988,23:00,2130.51,2151.85,2112.20,2131.22,166660,0
08/03/1988,23:00,2131.22,2147.94,2115.40,2134.07,203590,0
08/04/1988,23:00,2134.07,2147.23,2117.71,2126.60,157240,0
08/05/1988,23:00,2126.60,2128.73,2105.44,2119.13,113400,0
08/08/1988,23:00,2119.13,2134.60,2103.13,2107.40,148800,0
08/09/1988,23:00,2107.40,2110.95,2061.17,2079.13,200710,0
08/10/1988,23:00,2078.41,2078.41,2023.65,2034.14,200950,0
08/11/1988,23:00,2034.14,2050.68,2014.05,2039.30,173000,0
08/12/1988,23:00,2039.30,2046.41,2019.38,2037.52,176960,0
08/15/1988,23:00,2037.52,2040.72,1998.76,2004.27,128560,0
08/16/1988,23:00,2004.27,2043.56,1993.78,2021.51,162790,0
08/17/1988,23:00,2021.51,2042.50,2003.38,2025.96,169500,0
08/18/1988,23:00,2025.96,2046.59,2014.22,2027.03,139820,0
08/19/1988,23:00,2027.03,2048.89,2011.38,2016.00,122370,0
08/22/1988,23:00,2016.00,2027.56,1987.02,1990.22,122250,0
08/23/1988,23:00,1990.22,2008.36,1978.66,1989.33,119540,0
08/24/1988,23:00,1990.04,2028.98,1990.04,2026.67,127800,0
08/25/1988,23:00,2022.05,2022.05,1990.40,2010.85,127640,0
08/26/1988,23:00,2010.85,2027.38,2002.13,2017.43,89240,0
08/29/1988,23:00,2019.56,2047.47,2019.56,2041.43,99280,0
08/30/1988,23:00,2041.43,2052.63,2028.63,2038.23,108720,0
08/31/1988,23:00,2038.23,2052.45,2022.94,2031.65,130480,0
09/01/1988,23:00,2027.56,2027.56,1988.44,2002.31,144090,0
09/02/1988,23:00,2022.40,2064.72,2022.40,2054.59,159840,0
09/06/1988,23:00,2054.59,2074.68,2046.41,2065.26,122250,0
09/07/1988,23:00,2065.26,2084.10,2052.98,2065.79,139590,0
09/08/1988,23:00,2065.79,2079.30,2052.10,2063.12,149380,0
09/09/1988,23:00,2063.12,2088.73,2038.94,2068.81,141540,0
09/12/1988,23:00,2068.81,2088.55,2057.43,2072.37,114880,0
09/13/1988,23:00,2072.37,2088.19,2055.30,2083.04,162490,0
09/14/1988,23:00,2083.04,2111.66,2079.13,2100.64,177220,0
09/15/1988,23:00,2100.64,2112.55,2084.28,2092.28,161210,0
09/16/1988,23:00,2092.28,2113.26,2077.70,2098.15,211110,0
09/19/1988,23:00,2096.55,2096.55,2066.86,2081.08,135770,0
09/20/1988,23:00,2081.08,2097.26,2073.26,2087.48,142220,0
09/21/1988,23:00,2087.48,2103.31,2078.77,2090.50,127400,0
09/22/1988,23:00,2090.50,2097.08,2066.68,2080.01,150670,0
09/23/1988,23:00,2080.01,2097.79,2070.41,2090.68,145100,0
09/26/1988,23:00,2090.68,2098.33,2075.75,2085.17,116420,0
09/27/1988,23:00,2085.17,2095.30,2069.88,2082.33,113010,0
09/28/1988,23:00,2082.33,2096.37,2070.23,2085.53,113720,0
09/29/1988,23:00,2085.53,2123.76,2084.46,2119.31,155790,0
09/30/1988,23:00,2119.31,2140.29,2104.02,2112.91,175750,0
10/03/1988,23:00,2112.91,2116.82,2083.39,2105.26,130380,0
10/04/1988,23:00,2105.26,2119.49,2090.68,2102.06,157760,0
10/05/1988,23:00,2102.06,2119.84,2082.33,2106.51,175130,0
10/06/1988,23:00,2106.51,2118.07,2092.64,2107.75,153570,0
10/07/1988,23:00,2112.02,2157.72,2112.02,2150.25,216390,0
10/10/1988,23:00,2150.25,2167.85,2139.05,2158.96,124660,0
10/11/1988,23:00,2158.96,2164.83,2137.09,2156.47,140900,0
10/12/1988,23:00,2146.34,2146.34,2113.44,2126.24,154840,0
10/13/1988,23:00,2126.24,2149.54,2114.33,2133.36,154530,0
10/14/1988,23:00,2133.36,2153.80,2118.77,2133.18,160240,0
10/17/1988,23:00,2133.18,2150.60,2120.02,2140.47,119290,0
10/18/1988,23:00,2140.47,2163.41,2124.29,2159.85,162500,0
10/19/1988,23:00,2159.85,2173.01,2110.95,2137.27,186350,0
10/20/1988,23:00,2137.27,2183.68,2129.80,2181.19,189580,0
10/21/1988,23:00,2181.19,2193.28,2152.56,2183.50,195410,0
10/24/1988,23:00,2183.50,2195.06,2162.16,2170.34,170590,0
10/25/1988,23:00,2170.34,2188.66,2156.83,2173.36,155190,0
10/26/1988,23:00,2173.36,2182.61,2148.47,2165.18,181550,0
10/27/1988,23:00,2165.18,2165.54,2120.90,2140.83,196540,0
10/28/1988,23:00,2140.83,2166.43,2135.67,2149.89,146300,0
10/31/1988,23:00,2149.89,2161.63,2125.36,2148.65,143460,0
11/01/1988,23:00,2148.65,2165.36,2132.82,2150.96,151250,0
11/02/1988,23:00,2150.96,2167.67,2131.40,2156.83,161300,0
11/03/1988,23:00,2156.83,2185.99,2153.45,2170.34,152980,0
11/04/1988,23:00,2170.34,2173.90,2139.58,2145.80,143580,0
11/07/1988,23:00,2143.14,2143.14,2113.62,2124.64,133870,0
11/08/1988,23:00,2124.64,2146.87,2119.67,2127.49,141660,0
11/09/1988,23:00,2127.49,2134.25,2100.82,2118.24,153140,0
11/10/1988,23:00,2118.24,2132.82,2103.31,2114.69,128920,0
11/11/1988,23:00,2107.04,2107.04,2063.48,2067.03,135500,0
11/14/1988,23:00,2067.03,2084.81,2050.85,2065.08,142900,0
11/15/1988,23:00,2065.08,2088.02,2060.28,2077.17,115170,0
11/16/1988,23:00,2077.17,2081.43,2026.67,2038.58,161710,0
11/17/1988,23:00,2038.58,2064.19,2033.25,2052.45,141280,0
11/18/1988,23:00,2052.45,2070.41,2047.12,2062.41,119320,0
11/21/1988,23:00,2062.41,2070.06,2036.81,2065.97,120430,0
11/22/1988,23:00,2065.97,2086.77,2052.63,2077.70,127000,0
11/23/1988,23:00,2077.70,2103.49,2071.48,2092.28,112010,0
11/25/1988,23:00,2085.53,2085.53,2062.77,2074.68,72090,0
11/28/1988,23:00,2074.68,2095.48,2062.23,2081.44,123480,0
11/29/1988,23:00,2081.44,2112.73,2072.37,2101.53,127420,0
11/30/1988,23:00,2101.53,2126.60,2095.48,2114.51,157810,0
12/01/1988,23:00,2114.51,2120.02,2095.48,2101.88,129380,0
12/02/1988,23:00,2101.88,2105.80,2075.39,2092.28,124610,0
12/05/1988,23:00,2092.64,2135.49,2092.64,2123.76,144660,0
12/06/1988,23:00,2123.76,2158.96,2117.18,2149.36,158340,0
12/07/1988,23:00,2149.36,2167.50,2136.38,2153.63,148360,0
12/08/1988,23:00,2153.63,2162.70,2133.18,2141.71,124150,0
12/09/1988,23:00,2141.71,2157.00,2131.40,2143.49,133770,0
12/12/1988,23:00,2143.49,2165.18,2133.89,2139.58,124160,0
12/13/1988,23:00,2139.58,2151.14,2119.31,2143.49,132340,0
12/14/1988,23:00,2143.49,2149.71,2121.44,2134.25,132350,0
12/15/1988,23:00,2134.25,2146.87,2120.91,2133.00,136820,0
12/16/1988,23:00,2133.00,2155.00,2131.25,2150.71,196480,0
12/19/1988,23:00,2150.71,2179.64,2141.07,2172.68,162250,0
12/20/1988,23:00,2172.68,2192.68,2161.25,2166.07,161090,0
12/21/1988,23:00,2166.07,2178.57,2146.07,2164.64,147250,0
12/22/1988,23:00,2164.64,2176.43,2151.43,2160.36,150510,0
12/23/1988,23:00,2160.36,2176.79,2157.86,2168.93,81760,0
12/27/1988,23:00,2168.93,2179.29,2156.43,2162.68,87490,0
12/28/1988,23:00,2162.68,2179.64,2153.57,2166.43,110630,0
12/29/1988,23:00,2166.43,2193.04,2165.18,2182.68,131290,0
12/30/1988,23:00,2182.68,2193.75,2162.50,2168.57,127210,0
01/03/1989,23:00,2168.39,2168.39,2127.14,2144.64,128500,0
01/04/1989,23:00,2146.61,2183.39,2146.61,2177.68,149700,0
01/05/1989,23:00,2177.68,2205.18,2173.04,2190.54,174040,0
01/06/1989,23:00,2190.54,2213.75,2182.32,2194.29,161330,0
01/09/1989,23:00,2194.29,2209.11,2185.00,2199.46,163180,0
01/10/1989,23:00,2199.46,2213.75,2182.32,2193.21,140420,0
01/11/1989,23:00,2193.21,2211.96,2185.71,2206.43,148950,0
01/12/1989,23:00,2206.43,2239.11,2200.71,2222.32,183000,0
01/13/1989,23:00,2222.32,2235.00,2210.54,2226.07,132320,0
01/16/1989,23:00,2226.07,2236.25,2215.36,2224.64,117380,0
01/17/1989,23:00,2224.64,2227.50,2203.75,2214.64,143930,0
01/18/1989,23:00,2214.64,2247.32,2202.50,2238.75,187450,0
01/19/1989,23:00,2238.75,2254.64,2225.71,2239.11,192030,0
01/20/1989,23:00,2239.11,2249.46,2221.25,2235.36,166120,0
01/23/1989,23:00,2235.36,2254.64,2214.29,2218.39,141640,0
01/24/1989,23:00,2218.39,2264.82,2214.82,2256.43,189620,0
01/25/1989,23:00,2256.43,2277.68,2242.32,2265.89,183610,0
01/26/1989,23:00,2265.89,2303.57,2252.86,2291.07,212250,0
01/27/1989,23:00,2295.18,2349.64,2295.18,2322.86,254870,0
01/30/1989,23:00,2322.86,2336.61,2304.82,2324.11,167830,0
01/31/1989,23:00,2324.11,2350.18,2302.68,2342.32,194050,0
02/01/1989,23:00,2342.32,2355.00,2319.29,2338.21,215640,0
02/02/1989,23:00,2338.21,2352.86,2319.64,2333.75,183430,0
02/03/1989,23:00,2333.75,2348.75,2319.29,2331.25,172980,0
02/06/1989,23:00,2331.25,2338.04,2307.67,2321.07,150980,0
02/07/1989,23:00,2321.07,2363.75,2314.64,2347.14,217260,0
02/08/1989,23:00,2347.14,2369.29,2332.86,2343.21,189420,0
02/09/1989,23:00,2343.21,2347.68,2308.39,2323.04,224220,0
02/10/1989,23:00,2322.32,2322.32,2278.93,2286.07,173560,0
02/13/1989,23:00,2286.07,2295.71,2266.07,2282.50,143520,0
02/14/1989,23:00,2282.50,2308.04,2274.82,2281.25,150610,0
02/15/1989,23:00,2281.25,2309.64,2275.71,2303.93,154220,0
02/16/1989,23:00,2303.93,2326.07,2293.04,2311.43,177450,0
02/17/1989,23:00,2311.43,2339.11,2301.96,2324.82,159520,0
02/21/1989,23:00,2324.82,2340.89,2311.79,2326.43,141950,0
02/22/1989,23:00,2326.43,2327.50,2276.43,2283.93,163140,0
02/23/1989,23:00,2283.93,2295.71,2266.96,2289.46,150370,0
02/24/1989,23:00,2289.46,2291.79,2242.68,2245.54,160680,0
02/27/1989,23:00,2245.54,2260.18,2232.14,2250.36,139900,0
02/28/1989,23:00,2250.36,2269.82,2242.68,2258.39,147430,0
03/01/1989,23:00,2258.39,2277.50,2234.82,2243.04,177210,0
03/02/1989,23:00,2243.04,2274.82,2239.82,2265.71,161980,0
03/03/1989,23:00,2265.71,2281.79,2255.00,2274.29,151790,0
03/06/1989,23:00,2274.29,2302.50,2270.36,2294.82,168880,0
03/07/1989,23:00,2294.82,2308.57,2278.93,2290.71,172500,0
03/08/1989,23:00,2290.71,2316.79,2280.00,2295.54,167620,0
03/09/1989,23:00,2295.54,2306.61,2282.86,2291.43,143160,0
03/10/1989,23:00,2291.43,2295.54,2261.61,2282.14,146830,0
03/13/1989,23:00,2282.68,2319.64,2282.68,2306.25,140460,0
03/14/1989,23:00,2306.25,2322.68,2296.79,2306.25,139970,0
03/15/1989,23:00,2306.25,2332.86,2300.71,2320.54,167070,0
03/16/1989,23:00,2320.54,2351.07,2315.36,2340.71,196040,0
03/17/1989,23:00,2307.68,2307.68,2267.86,2292.14,242900,0
03/20/1989,23:00,2286.25,2286.25,2249.46,2262.50,151260,0
03/21/1989,23:00,2262.50,2284.82,2259.64,2266.25,142010,0
03/22/1989,23:00,2266.25,2276.61,2247.14,2263.21,146570,0
03/23/1989,23:00,2263.21,2274.82,2235.89,2243.04,153750,0
03/27/1989,23:00,2243.04,2264.29,2234.46,2257.86,112960,0
03/28/1989,23:00,2258.93,2287.86,2258.93,2275.54,146420,0
03/29/1989,23:00,2275.54,2293.62,2262.65,2281.52,144240,0
03/30/1989,23:00,2281.52,2296.92,2264.30,2281.34,159950,0
03/31/1989,23:00,2281.34,2303.34,2277.49,2293.62,170960,0
04/03/1989,23:00,2293.62,2317.45,2284.09,2304.80,164660,0
04/04/1989,23:00,2304.80,2314.88,2282.44,2298.20,160680,0
04/05/1989,23:00,2298.20,2315.80,2286.84,2304.80,165880,0
04/06/1989,23:00,2304.80,2305.72,2282.81,2291.97,146530,0
04/07/1989,23:00,2291.97,2314.88,2282.07,2304.80,156950,0
04/10/1989,23:00,2304.80,2316.35,2293.62,2301.87,123990,0
04/11/1989,23:00,2301.87,2321.48,2295.27,2311.58,146830,0
04/12/1989,23:00,2311.58,2332.84,2304.44,2319.65,165200,0
04/13/1989,23:00,2319.65,2321.85,2289.59,2296.00,141590,0
04/14/1989,23:00,2308.83,2342.93,2308.83,2337.06,169780,0
04/17/1989,23:00,2337.06,2348.42,2324.23,2337.79,128540,0
04/18/1989,23:00,2351.36,2386.00,2351.36,2379.40,208650,0
04/19/1989,23:00,2379.40,2398.46,2369.50,2386.91,191510,0
04/20/1989,23:00,2386.91,2399.19,2356.85,2377.38,175970,0
04/21/1989,23:00,2377.38,2412.57,2373.35,2409.46,187310,0
04/24/1989,23:00,2409.46,2416.06,2385.08,2402.68,142100,0
04/25/1989,23:00,2402.68,2421.55,2378.85,2386.85,165430,0
04/26/1989,23:00,2386.85,2404.14,2373.90,2389.10,146090,0
04/27/1989,23:00,2389.10,2433.10,2387.83,2418.99,191170,0
04/28/1989,23:00,2418.99,2430.17,2403.59,2418.80,158390,0
05/01/1989,23:00,2418.80,2420.45,2390.03,2414.96,138050,0
05/02/1989,23:00,2414.96,2434.38,2394.61,2402.86,172560,0
05/03/1989,23:00,2402.86,2410.56,2382.51,2393.70,171690,0
05/04/1989,23:00,2393.70,2399.01,2373.35,2384.90,153130,0
05/05/1989,23:00,2384.90,2415.69,2371.88,2381.96,180810,0
05/08/1989,23:00,2381.96,2387.28,2356.30,2376.47,135130,0
05/09/1989,23:00,2376.47,2390.03,2356.85,2371.33,150090,0
05/10/1989,23:00,2371.33,2387.83,2361.25,2374.45,146000,0
05/11/1989,23:00,2374.45,2393.51,2365.83,2382.88,151620,0
05/12/1989,23:00,2408.54,2447.95,2408.54,2439.70,221490,0
05/15/1989,23:00,2439.70,2474.89,2432.37,2463.89,179350,0
05/16/1989,23:00,2463.89,2469.76,2439.88,2453.45,173100,0
05/17/1989,23:00,2453.45,2478.74,2439.70,2462.43,191210,0
05/18/1989,23:00,2462.43,2482.77,2448.86,2470.12,177480,0
05/19/1989,23:00,2470.12,2509.34,2468.29,2501.10,242410,0
05/22/1989,23:00,2501.10,2521.63,2481.30,2502.02,185010,0
05/23/1989,23:00,2501.83,2501.83,2467.19,2478.01,187690,0
05/24/1989,23:00,2478.01,2494.68,2458.03,2483.87,178600,0
05/25/1989,23:00,2483.87,2498.72,2467.56,2482.59,154470,0
05/26/1989,23:00,2482.59,2501.83,2473.06,2493.77,143120,0
05/30/1989,23:00,2493.77,2510.66,2459.74,2475.55,151780,0
05/31/1989,23:00,2475.55,2497.06,2462.68,2480.15,162530,0
06/01/1989,23:00,2480.15,2504.23,2469.67,2490.63,223160,0
06/02/1989,23:00,2492.46,2530.88,2492.46,2517.83,229140,0
06/05/1989,23:00,2517.83,2523.71,2476.84,2480.70,163420,0
06/06/1989,23:00,2480.70,2507.54,2471.32,2496.32,187570,0
06/07/1989,23:00,2496.32,2526.65,2493.38,2512.32,213710,0
06/08/1989,23:00,2512.32,2534.38,2499.81,2516.91,212310,0
06/09/1989,23:00,2516.91,2533.64,2494.85,2513.42,173240,0
06/12/1989,23:00,2513.42,2528.17,2484.70,2518.84,151460,0
06/13/1989,23:00,2518.84,2520.71,2484.70,2503.54,164870,0
06/14/1989,23:00,2503.54,2520.71,2486.01,2503.36,170540,0
06/15/1989,23:00,2503.36,2505.97,2460.82,2475.00,179480,0
06/16/1989,23:00,2475.00,2495.52,2461.57,2486.38,244510,0
06/19/1989,23:00,2486.38,2497.15,2465.10,2479.89,130720,0
06/20/1989,23:00,2479.89,2496.02,2463.96,2472.88,167650,0
06/21/1989,23:00,2472.88,2489.38,2450.87,2464.91,168830,0
06/22/1989,23:00,2464.91,2489.75,2452.77,2481.98,176510,0
06/23/1989,23:00,2490.14,2536.04,2490.14,2531.87,198720,0
06/26/1989,23:00,2531.87,2536.99,2500.57,2511.38,143600,0
06/27/1989,23:00,2511.38,2544.95,2507.40,2526.37,171090,0
06/28/1989,23:00,2526.37,2531.87,2485.77,2504.74,158470,0
06/29/1989,23:00,2500.00,2500.00,2451.25,2458.27,167100,0
06/30/1989,23:00,2458.27,2466.05,2412.94,2440.06,170490,0
07/03/1989,23:00,2440.06,2461.49,2434.37,2452.77,68870,0
07/05/1989,23:00,2452.77,2467.18,2431.53,2456.56,127710,0
07/06/1989,23:00,2456.56,2475.53,2446.51,2462.44,140450,0
07/07/1989,23:00,2462.44,2503.22,2456.56,2487.86,166430,0
07/10/1989,23:00,2487.86,2513.47,2482.74,2502.66,131870,0
07/11/1989,23:00,2503.41,2537.37,2503.41,2514.61,171590,0
07/12/1989,23:00,2514.61,2543.25,2504.93,2532.63,160550,0
07/13/1989,23:00,2532.63,2553.30,2517.83,2538.32,153820,0
07/14/1989,23:00,2538.32,2563.16,2512.52,2554.82,183480,0
07/17/1989,23:00,2554.82,2565.82,2535.85,2553.49,131960,0
07/18/1989,23:00,2553.49,2560.70,2531.68,2544.76,152350,0
07/19/1989,23:00,2546.47,2590.48,2546.47,2584.41,215740,0
07/20/1989,23:00,2584.41,2616.46,2566.58,2575.49,204590,0
07/21/1989,23:00,2575.49,2613.81,2558.23,2607.36,174880,0
07/24/1989,23:00,2607.36,2607.55,2574.36,2584.98,136260,0
07/25/1989,23:00,2584.98,2610.39,2565.63,2583.08,179270,0
07/26/1989,23:00,2583.08,2621.21,2563.73,2613.05,188270,0
07/27/1989,23:00,2613.05,2649.28,2604.70,2635.43,213680,0
07/28/1989,23:00,2635.43,2656.68,2615.71,2635.24,180610,0
07/31/1989,23:00,2635.24,2668.25,2615.52,2660.66,166650,0
08/01/1989,23:00,2660.66,2687.03,2628.98,2641.12,225280,0
08/02/1989,23:00,2641.12,2668.44,2626.33,2657.44,181760,0
08/03/1989,23:00,2657.44,2676.97,2640.74,2661.61,168690,0
08/04/1989,23:00,2661.61,2679.44,2629.17,2653.45,169750,0
08/07/1989,23:00,2653.45,2701.82,2643.59,2694.99,197580,0
08/08/1989,23:00,2694.99,2718.51,2676.97,2699.17,200340,0
08/09/1989,23:00,2699.17,2725.15,2678.11,2686.08,209900,0
08/10/1989,23:00,2686.08,2732.93,2669.58,2712.63,198660,0
08/11/1989,23:00,2712.63,2747.53,2668.06,2683.99,197550,0
08/14/1989,23:00,2683.99,2702.96,2654.97,2677.92,142010,0
08/15/1989,23:00,2677.92,2705.24,2665.02,2687.78,148770,0
08/16/1989,23:00,2687.78,2712.25,2680.58,2693.29,150060,0
08/17/1989,23:00,2693.29,2703.72,2663.13,2679.63,157560,0
08/18/1989,23:00,2679.63,2697.29,2665.97,2687.97,145810,0
08/21/1989,23:00,2687.97,2693.29,2640.74,2647.00,136800,0
08/22/1989,23:00,2647.00,2659.71,2619.71,2650.99,141930,0
08/23/1989,23:00,2650.99,2683.61,2641.20,2678.11,159640,0
08/24/1989,23:00,2678.11,2738.43,2672.23,2734.64,225520,0
08/25/1989,23:00,2734.64,2758.73,2715.48,2732.36,165930,0
08/28/1989,23:00,2732.36,2748.10,2710.74,2743.36,131180,0
08/29/1989,23:00,2743.36,2757.60,2704.98,2726.63,175210,0
08/30/1989,23:00,2726.63,2753.61,2705.36,2728.15,174350,0
08/31/1989,23:00,2728.15,2744.68,2717.90,2737.27,144820,0
09/01/1989,23:00,2737.27,2766.91,2726.82,2752.09,133300,0
09/05/1989,23:00,2752.09,2768.24,2731.76,2744.68,145180,0
09/06/1989,23:00,2744.68,2752.09,2697.95,2719.79,161800,0
09/07/1989,23:00,2719.79,2748.10,2692.06,2706.88,160160,0
09/08/1989,23:00,2706.88,2728.72,2679.33,2709.54,154090,0
09/11/1989,23:00,2709.54,2720.74,2677.05,2704.41,126020,0
09/12/1989,23:00,2704.41,2726.06,2689.59,2707.26,142140,0
09/13/1989,23:00,2707.26,2725.87,2671.35,2679.52,175330,0
09/14/1989,23:00,2679.52,2690.16,2647.61,2664.89,149250,0
09/15/1989,23:00,2664.89,2695.67,2643.05,2674.58,234870,0
09/18/1989,23:00,2674.58,2694.91,2662.61,2687.50,136940,0
09/19/1989,23:00,2687.50,2709.35,2675.91,2687.31,141610,0
09/20/1989,23:00,2687.31,2703.46,2672.49,2683.89,136640,0
09/21/1989,23:00,2683.89,2707.83,2665.65,2680.28,146930,0
09/22/1989,23:00,2680.28,2696.62,2667.55,2681.61,133350,0
09/25/1989,23:00,2681.61,2685.41,2647.61,2659.19,121130,0
09/26/1989,23:00,2659.19,2688.64,2652.93,2663.94,158350,0
09/27/1989,23:00,2663.94,2685.03,2636.78,2673.06,158400,0
09/28/1989,23:00,2673.06,2709.16,2657.86,2694.91,164240,0
09/29/1989,23:00,2694.91,2721.12,2675.72,2692.82,155300,0
10/02/1989,23:00,2692.82,2724.16,2677.05,2713.72,127410,0
10/03/1989,23:00,2713.72,2765.96,2708.97,2754.56,182550,0
10/04/1989,23:00,2754.56,2785.52,2738.79,2771.09,194590,0
10/05/1989,23:00,2771.09,2797.11,2747.15,2773.56,177890,0
10/06/1989,23:00,2773.56,2808.13,2765.58,2785.52,172520,0
10/09/1989,23:00,2785.52,2804.52,2766.32,2791.41,86810,0
10/10/1989,23:00,2791.41,2809.08,2766.53,2785.33,147560,0
10/11/1989,23:00,2785.33,2790.98,2750.82,2773.36,164070,0
10/12/1989,23:00,2744.06,2785.25,2744.06,2759.84,160120,0
10/13/1989,23:00,2759.84,2773.36,2545.49,2569.26,251170,0
10/16/1989,23:00,2569.26,2667.42,2496.93,2657.38,416290,0
10/17/1989,23:00,2657.38,2665.37,2588.73,2638.73,224070,0
10/18/1989,23:00,2638.73,2664.34,2610.66,2643.65,166900,0
