symbol,date_time,bidask,mx_id,price,quantity
GARAN,2017-03-01 09:55:32.783900,98,2686,8.66,1000000000
GARAN,2017-03-01 09:55:43.454800,98,2687,8.66,1000000000
GARAN,2017-03-01 09:55:54.125699,98,2688,8.66,1000000000
GARAN,2017-03-01 09:56:04.796598,98,2689,8.66,1000000000
GARAN,2017-03-01 09:56:15.467498,98,2690,8.66,1000000000
GARAN,2017-03-01 09:56:26.138397,98,2691,8.66,1000000000
GARAN,2017-03-01 09:56:36.809296,98,2692,8.66,1000000000
GARAN,2017-03-01 09:56:47.480196,98,2693,8.66,1000000000
GARAN,2017-03-01 09:56:58.151095,98,2694,8.66,1000000000
GARAN,2017-03-01 09:57:08.821995,98,2695,8.66,1000000000
GARAN,2017-03-01 09:57:19.492894,98,2696,8.66,1000000000
GARAN,2017-03-01 09:57:30.163793,98,2697,8.66,1000000000
GARAN,2017-03-01 09:57:40.834693,98,2698,8.66,1000000000
GARAN,2017-03-01 09:57:51.505592,98,2699,8.66,1000000000
GARAN,2017-03-01 09:58:02.176491,98,2700,8.66,1000000000
GARAN,2017-03-01 09:58:12.847391,98,2701,8.66,1000000000
GARAN,2017-03-01 09:58:23.518290,98,2702,8.66,1000000000
GARAN,2017-03-01 09:58:34.189189,98,2703,8.66,1000000000
GARAN,2017-03-01 09:58:44.860089,98,2704,8.66,1000000000
GARAN,2017-03-01 09:58:55.530988,98,2705,8.66,1000000000
GARAN,2017-03-01 09:59:06.201888,98,2706,8.66,1000000000
GARAN,2017-03-01 09:59:16.872787,98,2707,8.66,1000000000
GARAN,2017-03-01 09:59:27.543686,98,2709,8.66,1000000000
GARAN,2017-03-01 09:59:38.214586,98,2711,8.66,1000000000
GARAN,2017-03-01 09:59:48.885485,98,2713,8.66,1000000000
GARAN,2017-03-01 09:59:59.556384,98,2715,8.66,1000000000
GARAN,2017-03-01 10:00:10.227284,98,2717,8.66,1000000000
GARAN,2017-03-01 10:00:42.239982,98,2723,8.66,1000000000
GARAN,2017-03-01 10:00:52.910881,98,2725,8.66,1000000000
GARAN,2017-03-01 10:01:03.581781,98,2727,8.66,1000000000
GARAN,2017-03-01 10:01:14.252680,98,2729,8.66,1000000000
GARAN,2017-03-01 10:01:24.923579,98,2731,8.66,1000000000
GARAN,2017-03-01 10:01:35.594479,98,2733,8.66,1000000000
GARAN,2017-03-01 10:01:46.265378,98,2735,8.66,1000000000
GARAN,2017-03-01 10:01:56.936277,98,2737,8.66,1000000000
GARAN,2017-03-01 10:02:07.607177,98,2739,8.66,1000000000
GARAN,2017-03-01 10:02:18.278076,98,2741,8.66,1000000000
GARAN,2017-03-01 10:02:28.948976,98,2743,8.66,1000000000
GARAN,2017-03-01 10:02:39.619875,98,2745,8.66,1000000000
GARAN,2017-03-01 10:02:50.290774,98,2747,8.66,1000000000
GARAN,2017-03-01 10:03:22.303472,98,2753,8.66,1000000000
GARAN,2017-03-01 10:03:32.974372,98,2755,8.66,1000000000
GARAN,2017-03-01 10:03:43.645271,98,2757,8.66,1000000000
GARAN,2017-03-01 10:03:54.316170,98,2759,8.66,1000000000
GARAN,2017-03-01 10:04:04.987070,98,2761,8.66,1000000000
GARAN,2017-03-01 10:04:15.657969,98,2763,8.66,1000000000
GARAN,2017-03-01 10:04:36.999768,98,2767,8.66,1000000000
GARAN,2017-03-01 10:04:47.670667,98,2769,8.66,1000000000
GARAN,2017-03-01 10:04:58.341567,98,2771,8.66,1000000000
GARAN,2017-03-01 10:05:09.012466,98,2773,8.66,1000000000
GARAN,2017-03-01 10:05:19.683365,98,2775,8.66,1000000000
GARAN,2017-03-01 10:05:30.354265,98,2777,8.66,1000000000
GARAN,2017-03-01 10:05:41.025164,98,2779,8.66,1000000000
GARAN,2017-03-01 10:05:51.696063,98,2781,8.66,1000000000
GARAN,2017-03-01 10:06:02.366963,98,2783,8.66,1000000000
GARAN,2017-03-01 10:06:13.037862,98,2785,8.66,1000000000
GARAN,2017-03-01 10:06:34.379661,98,2789,8.66,1000000000
GARAN,2017-03-01 10:06:45.050560,98,2791,8.66,1000000000
GARAN,2017-03-01 10:06:55.721460,98,2793,8.66,1000000000
GARAN,2017-03-01 10:07:06.392359,98,2795,8.66,1000000000
GARAN,2017-03-01 10:07:17.063258,98,2797,8.66,1000000000
GARAN,2017-03-01 10:07:27.734158,98,2800,8.66,1000000000
GARAN,2017-03-01 10:07:38.405057,98,2802,8.66,1000000000
GARAN,2017-03-01 10:07:49.075957,98,2804,8.66,1000000000
GARAN,2017-03-01 10:07:59.746856,98,2806,8.66,1000000000
GARAN,2017-03-01 10:08:10.417755,98,2808,8.66,1000000000
GARAN,2017-03-01 10:08:21.088655,98,2810,8.66,1000000000
GARAN,2017-03-01 10:08:31.759554,98,2812,8.66,1000000000
GARAN,2017-03-01 10:08:42.430453,98,2816,8.66,1000000000
GARAN,2017-03-01 10:08:53.101353,98,2818,8.66,1000000000
GARAN,2017-03-01 10:09:03.772252,98,2820,8.66,1000000000
GARAN,2017-03-01 10:09:14.443151,98,2823,8.66,1000000000
GARAN,2017-03-01 10:09:25.114051,98,2825,8.66,1000000000
GARAN,2017-03-01 10:09:35.784950,98,2829,8.66,1000000000
GARAN,2017-03-01 10:10:07.797648,98,2837,8.66,1000000000
GARAN,2017-03-01 10:10:18.468548,98,2839,8.66,1000000000
GARAN,2017-03-01 10:10:29.139447,98,2841,8.66,1000000000
GARAN,2017-03-01 10:10:39.810346,98,2844,8.66,1000000000
GARAN,2017-03-01 10:10:50.481246,98,2847,8.66,1000000000
GARAN,2017-03-01 10:11:01.152145,98,2849,8.66,1000000000
GARAN,2017-03-01 10:11:11.823045,98,2852,8.66,1000000000
GARAN,2017-03-01 10:11:22.493944,98,3795,8.67,1000000000
GARAN,2017-03-01 10:11:33.164843,98,3853,8.67,1000000000
GARAN,2017-03-01 10:11:54.506642,98,3906,8.67,1000000000
GARAN,2017-03-01 10:12:05.177541,98,4114,8.67,1000000000
GARAN,2017-03-01 10:12:15.848441,98,4115,8.67,1000000000
GARAN,2017-03-01 10:12:37.190239,98,4117,8.67,1000000000
GARAN,2017-03-01 10:12:47.861139,98,4118,8.67,1000000000
GARAN,2017-03-01 10:12:58.532038,98,4119,8.67,1000000000
GARAN,2017-03-01 10:13:19.873837,98,4121,8.67,1000000000
GARAN,2017-03-01 10:13:41.215636,98,4123,8.67,1000000000
GARAN,2017-03-01 10:13:51.886535,98,4124,8.67,1000000000
GARAN,2017-03-01 10:14:02.557434,98,4125,8.67,1000000000
GARAN,2017-03-01 10:14:13.228334,98,4126,8.67,1000000000
GARAN,2017-03-01 10:14:34.570132,98,4128,8.67,1000000000
GARAN,2017-03-01 10:14:45.241032,98,4129,8.67,1000000000
GARAN,2017-03-01 10:14:55.911931,98,4130,8.67,1000000000
GARAN,2017-03-01 10:15:06.582831,98,4131,8.67,1000000000
GARAN,2017-03-01 10:15:17.253730,98,4132,8.67,1000000000
GARAN,2017-03-01 10:15:27.924629,98,4336,8.67,1000000000
GARAN,2017-03-01 10:15:38.595529,98,4337,8.67,1000000000
GARAN,2017-03-01 10:15:49.266428,98,4338,8.67,1000000000
GARAN,2017-03-01 10:16:10.608227,98,4340,8.67,1000000000
GARAN,2017-03-01 10:19:22.684415,98,5035,8.67,1000000000
GARAN,2017-03-01 10:19:33.355315,98,5036,8.67,1000000000
GARAN,2017-03-01 10:19:44.026214,98,5109,8.67,1000000000
GARAN,2017-03-01 10:19:54.697113,98,5110,8.67,1000000000
GARAN,2017-03-01 10:20:05.368013,98,5164,8.67,1000000000
GARAN,2017-03-01 10:20:37.380711,98,5341,8.67,1000000000
GARAN,2017-03-01 10:20:48.051610,98,5613,8.67,1000000000
GARAN,2017-03-01 10:21:30.735208,98,5806,8.67,1000000000
GARAN,2017-03-01 10:21:52.077007,98,5808,8.67,1000000000
GARAN,2017-03-01 10:22:02.747906,98,5809,8.67,1000000000
GARAN,2017-03-01 10:22:13.418805,98,5922,8.67,1000000000
GARAN,2017-03-01 10:22:24.089705,98,6029,8.67,1000000000
GARAN,2017-03-01 10:22:34.760604,98,6030,8.67,1000000000
GARAN,2017-03-01 10:22:45.431503,98,6031,8.67,1000000000
GARAN,2017-03-01 10:22:56.102403,98,6032,8.67,1000000000
GARAN,2017-03-01 10:23:06.773302,98,6033,8.67,1000000000
GARAN,2017-03-01 10:23:28.115101,98,6035,8.67,1000000000
GARAN,2017-03-01 10:23:38.786000,98,6036,8.67,1000000000
GARAN,2017-03-01 10:24:32.140497,98,6276,8.68,1000000000
GARAN,2017-03-01 10:25:46.836793,98,6568,8.68,1000000000
GARAN,2017-03-01 10:26:29.520390,98,6784,8.67,1000000000
GARAN,2017-03-01 10:26:40.191289,98,6797,8.67,1000000000
GARAN,2017-03-01 10:26:50.862189,98,7123,8.67,1000000000
GARAN,2017-03-01 10:27:01.533088,98,7160,8.67,1000000000
GARAN,2017-03-01 10:27:12.203988,98,7301,8.67,1000000000
GARAN,2017-03-01 10:27:22.874887,98,7418,8.67,1000000000
GARAN,2017-03-01 10:27:33.545786,98,7558,8.67,1000000000
GARAN,2017-03-01 10:27:44.216686,98,7559,8.67,1000000000
GARAN,2017-03-01 10:27:54.887585,98,7560,8.67,1000000000
GARAN,2017-03-01 10:28:05.558484,98,7561,8.67,1000000000
GARAN,2017-03-01 10:28:16.229384,98,7562,8.67,1000000000
GARAN,2017-03-01 10:28:26.900283,98,7563,8.67,1000000000
GARAN,2017-03-01 10:28:37.571182,98,7564,8.67,1000000000
GARAN,2017-03-01 10:28:48.242082,98,7833,8.67,1000000000
GARAN,2017-03-01 10:28:58.912981,98,7834,8.67,1000000000
GARAN,2017-03-01 10:29:09.583881,98,7835,8.67,1000000000
GARAN,2017-03-01 10:29:20.254780,98,7836,8.67,1000000000
GARAN,2017-03-01 10:29:30.925679,98,7837,8.67,1000000000
GARAN,2017-03-01 10:29:52.267478,98,7839,8.67,1000000000
GARAN,2017-03-01 10:30:02.938377,98,7840,8.67,1000000000
GARAN,2017-03-01 10:30:13.609277,98,7841,8.67,1000000000
GARAN,2017-03-01 10:30:24.280176,98,7842,8.67,1000000000
GARAN,2017-03-01 10:30:34.951076,98,7843,8.67,1000000000
GARAN,2017-03-01 10:30:45.621975,98,7844,8.67,1000000000
GARAN,2017-03-01 10:33:15.014566,98,8284,8.67,1000000000
GARAN,2017-03-01 10:33:25.685465,98,8363,8.67,1000000000
GARAN,2017-03-01 10:33:36.356365,98,8364,8.67,1000000000
GARAN,2017-03-01 10:33:47.027264,98,8366,8.67,1000000000
GARAN,2017-03-01 10:33:57.698163,98,8383,8.67,1000000000
GARAN,2017-03-01 10:34:08.369063,98,8384,8.67,1000000000
GARAN,2017-03-01 10:34:19.039962,98,8385,8.67,1000000000
GARAN,2017-03-01 10:34:29.710862,98,8386,8.67,1000000000
GARAN,2017-03-01 10:35:44.407157,98,8846,8.67,1000000000
GARAN,2017-03-01 10:35:55.078057,98,8893,8.67,1000000000
GARAN,2017-03-01 10:36:05.748956,98,9076,8.67,1000000000
GARAN,2017-03-01 10:36:16.419855,98,9500,8.67,1000000000
GARAN,2017-03-01 10:36:37.761654,98,10301,8.67,1000000000
GARAN,2017-03-01 10:36:48.432553,98,10515,8.67,1000000000
GARAN,2017-03-01 10:37:52.457950,98,11817,8.67,1000000000
GARAN,2017-03-01 10:38:03.128849,98,12783,8.67,1000000000
GARAN,2017-03-01 10:38:13.799748,98,13299,8.67,1000000000
GARAN,2017-03-01 10:38:45.812446,98,13441,8.67,1000000000
GARAN,2017-03-01 10:38:56.483346,98,13970,8.67,1000000000
GARAN,2017-03-01 10:39:07.154245,98,14111,8.67,1000000000
GARAN,2017-03-01 10:46:03.319320,98,15416,8.66,1000000000
GARAN,2017-03-01 10:46:13.990220,98,15592,8.66,1000000000
GARAN,2017-03-01 10:46:24.661119,98,15612,8.66,1000000000
GARAN,2017-03-01 10:46:35.332019,98,16084,8.66,1000000000
GARAN,2017-03-01 10:46:46.002918,98,16085,8.66,1000000000
GARAN,2017-03-01 10:46:56.673817,98,16086,8.66,1000000000
GARAN,2017-03-01 10:47:07.344717,98,16087,8.66,1000000000
GARAN,2017-03-01 10:47:18.015616,98,16088,8.66,1000000000
GARAN,2017-03-01 10:47:28.686515,98,16089,8.66,1000000000
GARAN,2017-03-01 10:47:39.357415,98,16090,8.66,1000000000
GARAN,2017-03-01 10:47:50.028314,98,16091,8.66,1000000000
GARAN,2017-03-01 10:48:00.699213,98,16092,8.66,1000000000
GARAN,2017-03-01 11:12:11.941527,98,16228,8.66,1000000000
GARAN,2017-03-01 11:12:22.612427,98,16229,8.66,1000000000
GARAN,2017-03-01 11:12:33.283326,98,16230,8.66,1000000000
GARAN,2017-03-01 11:12:43.954226,98,16231,8.66,1000000000
GARAN,2017-03-01 11:12:54.625125,98,16232,8.66,1000000000
GARAN,2017-03-01 11:13:05.296024,98,16233,8.66,1000000000
GARAN,2017-03-01 11:13:15.966924,98,16234,8.66,1000000000
GARAN,2017-03-01 11:13:26.637823,98,16399,8.66,1000000000
GARAN,2017-03-01 11:13:37.308722,98,16447,8.66,1000000000
GARAN,2017-03-01 11:13:58.650521,98,16591,8.66,1000000000
GARAN,2017-03-01 11:14:09.321420,98,16786,8.66,1000000000
GARAN,2017-03-01 11:14:19.992320,98,16818,8.66,1000000000
GARAN,2017-03-01 11:14:30.663219,98,16983,8.66,1000000000
GARAN,2017-03-01 11:14:41.334119,98,17298,8.66,1000000000
GARAN,2017-03-01 11:14:52.005018,98,17420,8.66,1000000000
GARAN,2017-03-01 11:15:02.675917,98,17530,8.66,1000000000
GARAN,2017-03-01 11:15:34.688615,98,18849,8.66,1000000000
GARAN,2017-03-01 11:15:45.359515,98,18850,8.66,1000000000
GARAN,2017-03-01 11:43:19.348917,98,20535,8.65,1000000000
GARAN,2017-03-01 11:43:30.019816,98,20536,8.65,1000000000
GARAN,2017-03-01 11:43:40.690715,98,20537,8.65,1000000000
GARAN,2017-03-01 11:43:51.361615,98,20538,8.65,1000000000
GARAN,2017-03-01 11:44:02.032514,98,20539,8.65,1000000000
GARAN,2017-03-01 11:44:34.045212,98,20974,8.65,1000000000
GARAN,2017-03-01 11:44:44.716112,98,20975,8.65,1000000000
GARAN,2017-03-01 11:44:55.387011,98,20976,8.65,1000000000
GARAN,2017-03-01 11:45:06.057910,98,20977,8.65,1000000000
GARAN,2017-03-01 11:45:16.728810,98,20978,8.65,1000000000
GARAN,2017-03-01 11:45:48.741508,98,21294,8.66,1000000000
GARAN,2017-03-01 11:46:52.766904,98,21734,8.65,1000000000
GARAN,2017-03-01 11:47:03.437803,98,21753,8.65,1000000000
GARAN,2017-03-01 11:47:14.108703,98,21754,8.65,1000000000
GARAN,2017-03-01 11:47:24.779602,98,21755,8.65,1000000000
GARAN,2017-03-01 11:47:35.450501,98,21786,8.65,1000000000
GARAN,2017-03-01 11:47:46.121401,98,21875,8.65,1000000000
GARAN,2017-03-01 11:50:26.184891,98,22960,8.66,1000000000
GARAN,2017-03-01 11:51:19.539388,98,23845,8.66,1000000000
GARAN,2017-03-01 11:51:40.881187,98,24719,8.66,1000000000
GARAN,2017-03-01 11:52:02.222986,98,26796,8.66,1000000000
GARAN,2017-03-01 11:52:12.893885,98,26797,8.66,1000000000
GARAN,2017-03-01 11:52:23.564784,98,26799,8.66,1000000000
GARAN,2017-03-01 11:52:44.906583,98,27298,8.66,1000000000
GARAN,2017-03-01 11:53:06.248382,98,27768,8.66,1000000000
GARAN,2017-03-01 11:53:16.919281,98,28836,8.66,1000000000
GARAN,2017-03-01 11:53:27.590181,98,29231,8.66,1000000000
GARAN,2017-03-01 11:54:31.615577,98,33869,8.66,1000000000
GARAN,2017-03-01 11:54:42.286476,98,35304,8.66,1000000000
GARAN,2017-03-01 11:55:03.628275,98,35920,8.66,1000000000
GARAN,2017-03-01 11:56:07.653671,98,38608,8.66,1000000000
GARAN,2017-03-01 11:56:28.995470,98,39309,8.66,1000000000
GARAN,2017-03-01 11:56:50.337269,98,40843,8.66,1000000000
GARAN,2017-03-01 11:57:01.008168,98,40913,8.66,1000000000
GARAN,2017-03-01 11:57:33.020866,98,42585,8.66,1000000000
GARAN,2017-03-01 11:57:43.691765,98,42586,8.66,1000000000
GARAN,2017-03-01 11:57:54.362665,98,42587,8.66,1000000000
GARAN,2017-03-01 11:58:05.033564,98,42588,8.66,1000000000
GARAN,2017-03-01 11:58:15.704463,98,42589,8.66,1000000000
GARAN,2017-03-01 11:58:26.375363,98,42590,8.66,1000000000
GARAN,2017-03-01 11:58:37.046262,98,42591,8.66,1000000000
GARAN,2017-03-01 11:58:47.717162,98,42592,8.66,1000000000
GARAN,2017-03-01 11:58:58.388061,98,42594,8.66,1000000000
GARAN,2017-03-01 11:59:09.058960,98,42596,8.66,1000000000
GARAN,2017-03-01 11:59:19.729860,98,42598,8.66,1000000000
GARAN,2017-03-01 11:59:30.400759,98,42599,8.66,1000000000
GARAN,2017-03-01 11:59:51.742558,98,42601,8.66,1000000000
GARAN,2017-03-01 12:00:02.413457,98,42602,8.66,1000000000
GARAN,2017-03-01 12:00:13.084357,98,42603,8.66,1000000000
GARAN,2017-03-01 12:00:23.755256,98,42604,8.66,1000000000
GARAN,2017-03-01 12:00:34.426155,98,42605,8.66,1000000000
GARAN,2017-03-01 12:00:45.097055,98,42606,8.66,1000000000
GARAN,2017-03-01 12:00:55.767954,98,42607,8.66,1000000000
GARAN,2017-03-01 12:01:27.780652,98,42610,8.66,1000000000
GARAN,2017-03-01 12:01:38.451551,98,42611,8.66,1000000000
GARAN,2017-03-01 12:01:49.122451,98,42612,8.66,1000000000
GARAN,2017-03-01 12:01:59.793350,98,42613,8.66,1000000000
GARAN,2017-03-01 12:02:21.135149,98,42615,8.66,1000000000
GARAN,2017-03-01 12:02:31.806048,98,42616,8.66,1000000000
GARAN,2017-03-01 12:02:42.476948,98,42617,8.66,1000000000
GARAN,2017-03-01 12:02:53.147847,98,42618,8.66,1000000000
GARAN,2017-03-01 12:03:03.818746,98,42619,8.66,1000000000
GARAN,2017-03-01 12:03:14.489646,98,42620,8.66,1000000000
GARAN,2017-03-01 12:03:25.160545,98,42621,8.66,1000000000
GARAN,2017-03-01 12:03:35.831444,98,42622,8.66,1000000000
GARAN,2017-03-01 12:03:46.502344,98,42623,8.66,1000000000
GARAN,2017-03-01 12:03:57.173243,98,42624,8.66,1000000000
GARAN,2017-03-01 12:04:07.844143,98,42625,8.66,1000000000
GARAN,2017-03-01 12:04:29.185941,98,42627,8.66,1000000000
GARAN,2017-03-01 12:04:39.856841,98,42628,8.66,1000000000
GARAN,2017-03-01 12:04:50.527740,98,42629,8.66,1000000000
GARAN,2017-03-01 12:05:01.198639,98,42630,8.66,1000000000
GARAN,2017-03-01 12:05:11.869539,98,42631,8.66,1000000000
GARAN,2017-03-01 12:05:22.540438,98,42632,8.66,1000000000
GARAN,2017-03-01 12:05:33.211338,98,42633,8.66,1000000000
GARAN,2017-03-01 12:05:43.882237,98,42634,8.66,1000000000
GARAN,2017-03-01 12:05:54.553136,98,42635,8.66,1000000000
GARAN,2017-03-01 12:06:05.224036,98,42636,8.66,1000000000
GARAN,2017-03-01 12:06:26.565834,98,42639,8.66,1000000000
GARAN,2017-03-01 12:06:37.236734,98,42640,8.66,1000000000
GARAN,2017-03-01 12:06:47.907633,98,42660,8.66,1000000000
GARAN,2017-03-01 12:06:58.578532,98,42663,8.66,1000000000
GARAN,2017-03-01 12:07:19.920331,98,43210,8.67,1000000000
GARAN,2017-03-01 12:07:30.591231,98,43211,8.67,1000000000
GARAN,2017-03-01 12:07:41.262130,98,43212,8.67,1000000000
GARAN,2017-03-01 12:07:51.933029,98,43213,8.67,1000000000
GARAN,2017-03-01 12:08:02.603929,98,43214,8.67,1000000000
GARAN,2017-03-01 12:08:13.274828,98,43215,8.67,1000000000
GARAN,2017-03-01 12:08:23.945727,98,43216,8.67,1000000000
GARAN,2017-03-01 12:08:34.616627,98,43217,8.67,1000000000
GARAN,2017-03-01 12:09:38.642023,98,43601,8.67,1000000000
GARAN,2017-03-01 12:09:49.312922,98,43602,8.67,1000000000
GARAN,2017-03-01 12:09:59.983822,98,43603,8.67,1000000000
GARAN,2017-03-01 12:10:53.338319,98,45328,8.67,1000000000
GARAN,2017-03-01 12:11:04.009218,98,46199,8.67,1000000000
GARAN,2017-03-01 12:11:14.680117,98,46200,8.67,1000000000
GARAN,2017-03-01 12:11:25.351017,98,46345,8.67,1000000000
GARAN,2017-03-01 12:11:36.021916,98,46346,8.67,1000000000
GARAN,2017-03-01 12:11:46.692815,98,46347,8.67,1000000000
GARAN,2017-03-01 12:11:57.363715,98,46348,8.67,1000000000
GARAN,2017-03-01 12:12:08.034614,98,46349,8.67,1000000000
GARAN,2017-03-01 12:12:29.376413,98,46351,8.67,1000000000
GARAN,2017-03-01 12:12:40.047312,98,46352,8.67,1000000000
GARAN,2017-03-01 12:12:50.718212,98,46353,8.67,1000000000
GARAN,2017-03-01 12:13:01.389111,98,46354,8.67,1000000000
GARAN,2017-03-01 12:13:12.060010,98,46355,8.67,1000000000
GARAN,2017-03-01 12:13:22.730910,98,46356,8.67,1000000000
GARAN,2017-03-01 12:13:33.401809,98,46357,8.67,1000000000
GARAN,2017-03-01 12:13:44.072708,98,46358,8.67,1000000000
GARAN,2017-03-01 12:13:54.743608,98,46360,8.67,1000000000
GARAN,2017-03-01 12:14:05.414507,98,46361,8.67,1000000000
GARAN,2017-03-01 12:14:16.085407,98,46362,8.67,1000000000
GARAN,2017-03-01 12:14:26.756306,98,46363,8.67,1000000000
GARAN,2017-03-01 12:14:37.427205,98,46364,8.67,1000000000
GARAN,2017-03-01 12:14:48.098105,98,46432,8.67,1000000000
GARAN,2017-03-01 12:15:09.439903,98,46434,8.67,1000000000
GARAN,2017-03-01 12:15:20.110803,98,46435,8.67,1000000000
GARAN,2017-03-01 12:15:30.781702,98,46436,8.67,1000000000
GARAN,2017-03-01 12:15:41.452601,98,46437,8.67,1000000000
GARAN,2017-03-01 12:15:52.123501,98,46438,8.67,1000000000
GARAN,2017-03-01 12:16:02.794400,98,46439,8.67,1000000000
GARAN,2017-03-01 12:16:13.465300,98,46440,8.67,1000000000
GARAN,2017-03-01 12:16:24.136199,98,46441,8.67,1000000000
GARAN,2017-03-01 12:16:34.807098,98,46442,8.67,1000000000
GARAN,2017-03-01 12:16:45.477998,98,46443,8.67,1000000000
GARAN,2017-03-01 12:16:56.148897,98,46472,8.67,1000000000
GARAN,2017-03-01 12:17:06.819796,98,46473,8.67,1000000000
GARAN,2017-03-01 12:17:17.490696,98,46479,8.67,1000000000
GARAN,2017-03-01 12:17:28.161595,98,46480,8.67,1000000000
GARAN,2017-03-01 12:17:38.832494,98,46481,8.67,1000000000
GARAN,2017-03-01 12:17:49.503394,98,46482,8.67,1000000000
GARAN,2017-03-01 12:18:00.174293,98,46483,8.67,1000000000
GARAN,2017-03-01 12:18:10.845193,98,46484,8.67,1000000000
GARAN,2017-03-01 12:18:21.516092,98,46485,8.67,1000000000
GARAN,2017-03-01 12:18:32.186991,98,46486,8.67,1000000000
GARAN,2017-03-01 12:18:42.857891,98,46487,8.67,1000000000
GARAN,2017-03-01 12:18:53.528790,98,46517,8.67,1000000000
GARAN,2017-03-01 12:19:25.541488,98,47309,8.67,1000000000
GARAN,2017-03-01 12:19:36.212388,98,47770,8.67,1000000000
GARAN,2017-03-01 12:19:46.883287,98,47880,8.67,1000000000
GARAN,2017-03-01 12:19:57.554186,98,47881,8.67,1000000000
GARAN,2017-03-01 12:20:08.225086,98,47882,8.67,1000000000
GARAN,2017-03-01 12:22:16.275878,98,48929,8.67,1000000000
GARAN,2017-03-01 12:24:24.326670,98,49788,8.67,1000000000
GARAN,2017-03-01 12:25:07.010268,98,50111,8.67,1000000000
GARAN,2017-03-01 12:25:17.681167,98,50316,8.67,1000000000
GARAN,2017-03-01 12:25:49.693865,98,50934,8.67,1000000000
GARAN,2017-03-01 12:26:00.364765,98,51075,8.67,1000000000
GARAN,2017-03-01 12:26:21.706563,98,51723,8.67,1000000000
GARAN,2017-03-01 12:28:40.428255,98,53694,8.67,1000000000
GARAN,2017-03-01 12:28:51.099155,98,53695,8.67,1000000000
GARAN,2017-03-01 12:29:01.770054,98,53696,8.67,1000000000
GARAN,2017-03-01 12:29:12.440953,98,53697,8.67,1000000000
GARAN,2017-03-01 12:29:23.111853,98,53698,8.67,1000000000
GARAN,2017-03-01 12:29:33.782752,98,53699,8.67,1000000000
GARAN,2017-03-01 12:29:44.453651,98,53700,8.67,1000000000
GARAN,2017-03-01 12:29:55.124551,98,53701,8.67,1000000000
GARAN,2017-03-01 12:30:05.795450,98,53702,8.67,1000000000
GARAN,2017-03-01 12:30:16.466350,98,53703,8.67,1000000000
GARAN,2017-03-01 12:30:27.137249,98,53704,8.67,1000000000
GARAN,2017-03-01 12:30:37.808148,98,53705,8.67,1000000000
GARAN,2017-03-01 12:30:48.479048,98,53706,8.67,1000000000
GARAN,2017-03-01 12:30:59.149947,98,53707,8.67,1000000000
GARAN,2017-03-01 12:31:09.820846,98,53708,8.67,1000000000
GARAN,2017-03-01 12:31:20.491746,98,53709,8.67,1000000000
GARAN,2017-03-01 12:31:31.162645,98,53767,8.67,1000000000
GARAN,2017-03-01 12:33:07.200739,98,53846,8.67,1000000000
GARAN,2017-03-01 12:33:28.542538,98,53848,8.67,1000000000
GARAN,2017-03-01 12:33:39.213438,98,53878,8.67,1000000000
GARAN,2017-03-01 12:33:49.884337,98,53879,8.67,1000000000
GARAN,2017-03-01 12:34:00.555236,98,53880,8.67,1000000000
GARAN,2017-03-01 12:34:11.226136,98,53881,8.67,1000000000
GARAN,2017-03-01 12:34:21.897035,98,53882,8.67,1000000000
GARAN,2017-03-01 12:34:32.567934,98,53883,8.67,1000000000
GARAN,2017-03-01 12:34:43.238834,98,53884,8.67,1000000000
GARAN,2017-03-01 12:34:53.909733,98,53885,8.67,1000000000
GARAN,2017-03-01 12:35:04.580632,98,53886,8.67,1000000000
GARAN,2017-03-01 12:40:03.365815,98,55631,8.66,1000000000
GARAN,2017-03-01 12:40:14.036714,98,55632,8.66,1000000000
GARAN,2017-03-01 12:40:24.707613,98,55633,8.66,1000000000
GARAN,2017-03-01 12:40:35.378513,98,55657,8.66,1000000000
GARAN,2017-03-01 12:41:18.062110,98,56021,8.66,1000000000
GARAN,2017-03-01 12:41:28.733010,98,56022,8.66,1000000000
GARAN,2017-03-01 12:42:11.416607,98,56849,8.66,1000000000
GARAN,2017-03-01 12:42:22.087507,98,56850,8.66,1000000000
GARAN,2017-03-01 12:42:32.758406,98,56851,8.66,1000000000
GARAN,2017-03-01 12:42:43.429305,98,56852,8.66,1000000000
GARAN,2017-03-01 12:42:54.100205,98,56853,8.66,1000000000
GARAN,2017-03-01 12:43:04.771104,98,56854,8.66,1000000000
GARAN,2017-03-01 12:43:15.442003,98,56855,8.66,1000000000
GARAN,2017-03-01 12:43:26.112903,98,56856,8.66,1000000000
GARAN,2017-03-01 12:43:36.783802,98,56857,8.66,1000000000
GARAN,2017-03-01 12:43:47.454701,98,56858,8.66,1000000000
GARAN,2017-03-01 12:43:58.125601,98,56859,8.66,1000000000
GARAN,2017-03-01 12:44:08.796500,98,56860,8.66,1000000000
GARAN,2017-03-01 12:44:19.467400,98,56861,8.66,1000000000
GARAN,2017-03-01 12:45:23.492796,98,57047,8.66,1000000000
GARAN,2017-03-01 12:45:34.163695,98,57048,8.66,1000000000
GARAN,2017-03-01 12:45:44.834594,98,57072,8.66,1000000000
GARAN,2017-03-01 12:45:55.505494,98,57073,8.66,1000000000
GARAN,2017-03-01 12:48:24.898085,98,58841,8.67,1000000000
GARAN,2017-03-01 12:48:35.568984,98,58842,8.67,1000000000
